id,text,label
s_3579,"estos gobernantes que demuestran un profundo odio a la población que gobiernan, la cárcel es poco ante tanta irresponsabilidad.",0
s_1297,"más racistas que sois vosotros imposible, y si no te gusta nuestras costumbres vete a tomar por culo a tu país. y deja de cobrar de los españoles, que tu llegastes ilegal y aun eres ilegal.",1
s_4005,"3.4 la ley q nos llega
""9años por 9meses.
barato, barato.
eso si, todo muy progresista""
---------------
hace 9 meses fue condenado a 9 años de prisión por sedición. hoy ya puede pasearse por la calle, participar en mítines y gritar ""lo volveremos a hacer"".
url",0
s_806,"- acosar a menas
- echar mierda a inmigrantes ilegales
- quejarse de sacar a un dictador del valle de los caidos
- usar muertes para conseguir votos
- encubrir delitos que, si fuera de alguien de izquierda, pedirian carcel
- pedir que se acabe la libertad de expresión en cataluña",1
s_873,"no he dicho eso, no he dicho que absolutamente todo el mundo que no lleve mascarilla es terrorista, he dicho que todo el que atente de forma consciente contra la sanidad pública promoviendo activamente conductas como las que se promovieron en la concentración, son terroristas.",0
s_937,¿de donde viene este señor que nos va a dar lecciones de democracia? en españa ya no cabía un tonto más y nos tuvieron que mandar a este.,0
s_155,"sanidad universal la han tenido siempre. a nadie se le niega la atención en las urgencias de ningún hospital. lo de la tarjeta sanitaria, ya veremos qué dice europa. darla en españa, o en italia o portugal, tiene implicaciones para el resto de estados miembros. caos y demagogia.",0
s_2193,porque entonces no seguiría su rutina de mentiras y contradiciones,0
s_1177,"en españa no somos racistas con nadie, solo que no nos gustan los tontos. seas tú, el que vive en galapagar, o el que viaja en falcon",0
s_365,"el problema es que tributa en andorra pero dispone de los servicios de españa como la sanidad pública, algo que se paga con impuestos de españa, es decir, tributando fuera está teniendo sanidad gratis (entre muchas otras cosas).",0
s_2637,"esas cifras son como el recuento de votos en comicios de soros, no se las cree nadie, entre otras cosas porque son mentira. ahora bien, si meten a las personas desempleadas que hacen cursillos y a los inmigrantes sin papeles con pagas, entonces sí. todo tiene su "" con que "".",1
s_497,"“un cuarto de siglo de gobiernos de la derecha han convertido madrid en la comunidad que menos invierte en sanidad y educación, la que más impuestos perdona a los más ricos y la que agrupa más casos de corrupción”

el régimen de madrid   url",0
s_3225,"48...
estudié en una época muy cerrada",0
s_3453,"tú sigue defendiendo ese discurso. ojalá cuando llegue el día en el que tengas que emigrar huyendo de una guerra o de la pobreza no te dejen salir de tu querido país.
no eres más que un enchufado intentando llamar la atención porque en el pp no le hicieron caso.",1
s_1765,por fin una ministra que hace excelentemente su trabajo. muchas gracias. ,0
s_736,"y donde están esas dichas ong??
escondidas esperando la subvención??",0
s_3851,"las víctimas extranjeras ocupan el 43,2% del total de asesinadas por sus parejas en 2016  url ",1
s_2753,"en cualquier caso, ni mucho menos es gracias a tu trabajo, perla.
en caso de que sea cierto!!!",0
s_3305,no se le podría inhabilitar por estar de atar? tendría validez la firma de una persona que no está en su sano juicio ?,0
s_987,"haga usted lo que quiera. pero los rrmm no se tocan, ni las navidades.",0
s_4036,"19.32bis cataluña orden publico
inmigrante argelino ilegal le amputa la mano con un machete a un españold que intentaba impedir el robo a un turista.
el argelino recibía ayudas sociales y estaba de okupa en el distrito de poblesec.
si importas áfrica obtienes áfrica.
( )",1
s_2049,"por qué?
1. modelo productivo
2. salarios acordes
3. inversión empresarial en formación, procesos, equipos
4. no hay tapón legal a la pymes al llegar a 50 trabajdores (y que la ceoe no queire quitar)
5. cumplimentos legales en las empresas.
6. no hay la fuga de cerebros de aquí",0
s_2974,se estan arreglando en todo caso,0
s_3413,los progres se han unido para acabar con todo e imponer la dictadura del progretariado.y ya llevan tiempo haciéndolo.,0
s_939,entrá legalmente y después hablamos.,1
s_3888,derechos laborales y de extranjería de las mujeres víctimas de énero url,0
s_2851,"tú tranqui chata, una mentira muchas veces repetidas, a lis tontis les parece verdad. sigue sigue",0
s_4095,"5.63 inmigracion
""a ceuta,melilla cada 2 por 3.a gibraltar,ni uno,q se sepa.
¿porque?
---
a melilla en 24 horas, más de 600 marroquíes han intentado entrar.1 centenar lo han logrado.
 y la , está vendida en nuestras fronteras.
( )
url",1
s_2010,que re refieres a los que están en erte y trabajando 8 h diarias,0
s_3006,"otro gilipollas.  contigo van 33.

a tomar por culo. payaso",0
s_800,"he dicho yo que considero que no? no inventes, nazi",0
s_3127,su pionera ley rider de momento no an contratado a ningún trabajador al contrario an empeorado las condiciones de trabajo y las empresas se marchan de españa gracias a su mafia.,0
s_2980,"vamos, que te jode mucho que haya datos positivos",0
s_498,"me parece estupendo que perdone impuestos, deberían suprimirse la mayoría. la sanidad y la educación, para quien contribuya. hasta los cojones de trabajar para pagar la vida de inmigrantes ilegales, okupas y demás gentuza. para corrupción... andalucía.",1
s_2464,hay que ser tonto para votar a una persona que no sabe ni hablar...,0
s_2644,"igualmente puede tener hasta 40 años y todo.
pero mentalmente, no suelen pasar de 15 añitos.
por eso, sanchinflas y la casta podemita se dirige a su rebaño como quien le habla a una auténtica borregada.",0
s_1655,bésame el culo,0
s_1226,que te jodan sería la frase más correcta para el infraser este que tenía que estar fuera de españa o en la cárcel por vender falsificaciones?,1
s_617,"o te piensas que los que están aquí la mayoría son mujeres y niños?? son chavales jóvenes que vienen a por una vida mejor, dejando su país con menos mano de obra. fomentar la inmigración ilegal sólo es un factor más que a la larga trae más gaston innecesarios",1
s_2590,"¿quién aplicó los ertes? también puedes dinamizar los 50.000 riders y los 80.000 temporeros regularizados, si ves que hay poco dinamismo... ",0
s_510,"qué parte del hilo te has perdido? una farmacéutica por vocación, en contra de la sanidad pública universal??
url",0
s_2387,"y gracias a vuestra gestión de gobierno  también aumenta de manera alarmante el número de españoles okupados, hace unos meses eran 120.000 las viviendas usurpadas a sus propietarios.
urge  ya‼

   ",0
s_1520,"justamente por ser democrático tienen cabida todas las culturas y sus manifestaciones. hasta los tontos pueden decir tonterías, mira si somos democráticos y pacientes.",0
s_2533,no pasa nada. ¡qué no cunda el pánico! d. pedro y su excelente equipo de ministros y asesores tendrá la solución a todos nuestros problemas.,0
s_3115,"éxito total ¿verdad yolanda? la mayoría de puestos de trabajo son en la administración, que no son productivos y que disparan el gasto público.
eso sí, los sindicatos estarán encantados con lo que les dais y os servirán fielmente, no os darán problemas.",0
s_3972,"ya, pero aquí estamos hablando de ellos",0
s_3649,"muy bien dicho. estamos contigo  continúa llevando  por esta senda. vamos a reconquistar españa.
 ña
ñaviva",0
s_2939,yo conozco funcionarios axfixiados de trabajo y haciendo el que deberían hacer más personas. un claro ejemplo son las aulas masificadas en centros escolares públicos o grupos policiales bajo mínimos en el campo de gibraltar o costa del sol. pero los funcionarios son muy malos.,0
s_1949,"a la patronal le molesta muchisimo que por primera vez en la historia de españa yolanda diaz haga protagonistas a los sindicatos de trabajadores que luchan por la clase obrera en la reforma laboral.

es demasiado bueno para la gente y poco para los explotadores.",0
s_369,como entiendas igual de bien el programa de vox...,0
s_4067,"5.43 inmigración
""la inmigración desordenada es la rendija por donde entran"".
----------------
detenidos dos jóvenes llegados en patera por robos con fuerza en palma url",1
s_1338,"hay que darle las gracias a este hombre.
cuentas más bobadas dicen, más de cargan a podemos. y eso es bueno para españa.",0
s_3117,"pero yoli louis vuitton , si los datos marchan tan  bien y rompemos recorda de empleo, ¿ por qué no dejáis de subir impuestos? pagaremos peajes, subida d cuota de autónomos..... llego el momento de bajar impuestos a los pobres. bajada del iva.",0
s_673,se dirigen a la gente como si fuera imbécil. url,0
s_4130,"5.61.1 inmigracion
""como tratan a la gc q es mandada a la palma(por el volcan).
---------
 dónde les están alojando a los que llegan de refuerzo a canarias.

abajo los inmigrantes ilegales en uno de los hoteles de lujo de las islas
() url",1
s_2236,y porque solo pones la notica donde salen inmigrantes ? yo sé la respuesta pero a ver qué dices tú,0
s_584,por qué?? básicamente la sanidad pública ayuda a que viva la gente con mejor calidad de vida y el centro taurino sirve para que ciertos animales mueran por diversión del ser humano. escribes muy bien para ser tan tonta ...,0
s_567,"si se la pagamos a los inmigrantes ilegales, que violentan nuestras fronteras, como no se la vamos a pagar a ellos.
no ves que ya no se puede ser más tonto de lo que ya somos.
o si?????",1
s_3859,"residencia por circunstancias excepcionales, mujeres extranjeras víctimas de violencia de género. url  te asesoramos ",1
s_3132,que mire a ver el risto si su hija es de el y no de otro! retrasado!,0
s_3399,"lo que ha firmado pedro sánchez lo ha hecho a título particular. no tiene ninguna autorización, ningún mandato para ello. es más, seguro que va en contra de algún articulo de neustar constitución.",0
s_305,"no destine mas recursos para estos inmigrantes ilegales, ni dinero ni sanidad y guardalos para la gente de aquí, que hay muchas familias que estan muy mal tanto de dinero como de trabajo, cuando aqui no halla paro ni saturación en la sanidad entonces que vengan de fuera.",1
s_2282,noticia tremenda. parados y vagos subvencionados y empresarios sin trabajadores,0
s_896,"este chico demuestra ser un ignorante. y por cierto, vaya jeta,de vender cosas de forma ilegal, a político.",0
s_2962,pura propaganda política... no más comentarios... url,0
s_2960,"leed, por el amor de dios, que es gratis.

captura de la noticia de el mundo. fuente: ine/epa.

menos hacer caso al imbécil de eugenio y más ir a las puñeteras fuentes. url",0
s_3252,"no digo que los que roban sean todos extranjeros pero si no acabamos con los que ya tenemos y le sumas los que vienen pues telita, y no todos los que vienen son mala gente por eso digo regular no prohibir que los comufanaticos se lían con los conceptos",1
s_2270,no entiendes absolutamentr nada de economía. si quieres hacer las cosas bien empieza por hacer un diagnóstico y aplicar poñiticas como las que se aplican en paises que hacdn que la economía funcione. irlanda. deja de masacrar a impuestos e incentiva la inversión. lo demàs estafar,0
s_702,"somos un país que terminó con el papel higiénico en los supermercados, los vacío de comida y termino con las mascarillas, necesarias para otras personas. y piden quitar la sanidad a gente que huye de guerras... url",0
s_2245,normal con el montón de personas que han muerto con esta disque pandemia ! claramente quedaron muchos puestos de trabajo vacíos!!!! por favorr que poca vergüenza,0
