id,text,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
d_66_02,Es mucho más complejo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_66_03,"Me has sacado datos recientes de número atentados, echa un vistazo a las cifras anteriores (desde hace varias decadas, vamos, desde la creación de Israel los últimos 70 años).",0,0,0,0,0.0474,0,0,0,0,0.0474
d_66_04,Ahí se observa la reducción drástica de atentados,0,0,0,0,0.0474,0,0,0,0,0.0474
d_67_01,"Gracias por el consejo, Madurar nos viene bien a todos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_67_02,"No puedes regir una sociedad con ciencia solamente, porque la ciencia no marca los limites morales, sino que la moralidad es la que marca esos limites.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_67_03,"Tu puedes coger criterios cientificos para organizar la socieadad, tal como se hizo en Rwanda para clasificar y asignar tareas a Hutus y Tutsis con la ciencia en la mano, y totalmente equivocados.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_67_04,Cientificamente fue una decision perfectamente correcta.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_68_01,"No es un tema cultural, la culpa es de Occidente.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_69_01,"Para eso existe la ley, repito, la ciencia analiza la realidad como es, te guste o no.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_69_02,"Incluso tienes una bonita rama, repito, llamado sociología y neurología que se carga cualquier avismo moral que metas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_69_03,"Y si tienes miedo, pues por sentido común (y para evitar futuros problemas, algo científico también) se aceptaron leyes para no cargarnos el chiringuito que permite hacer ciencia.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_70_01,Lo que no sé para que carajo vienen a Europa.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_70_02,"El ""imán"" a la cárcel, incomunicado y sin trato de favor de ningún tipo y ""mezquita"" usada para alentar el odio contra españoles en España, demolida, hasta los cimientos.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_71_01,Donde pongo “mutuamente exclusivas” quiero decir “mutuamente excluyentes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_71_02,Estoy empanao.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_01,Hay muchas leyes que se han hecho basandose en principios cientificos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_02,Y hay cuestiones que la ciencia no es capaz de responder.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_03,"La ciencia te puede decir que se puede aplicar CRISPR para curar enfermedades, eliminar malformaciones y seguramente incluso alcanzar inmortalidad.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_04,"Ahora bien, es algo deseable.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_05,Que impilicaciones tendria.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_06,La sociologia y la neurologia no tiene respuesas concluyentes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_07,Y si eres cientifico tambien aceptaras que las certidumbres absolutas son limitadas y sujetas a matizaciones con descubrimientos posteriores.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_08,Asi que puedes proponer una hipotesis magnifica y acabar con resultados inesperados.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_09,"Es la grandeza de la ciencia, que aprende.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_72_10,No que sirva para preveer todo cual oraculo de delfos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_73_01,En eso estoy totalmente de acuerdo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_73_02,"Pero eso no es prohibir una religión, es evitar que los preceptos de dicha religión rijan la administración pública.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_73_03,"Algo a lo que, poco a poco, en occidente acertadamente nos acercamos cada vez más.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_73_04,Pero es que tampoco es incompatible con la existencia de cultos en la vida privada.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_73_05,Por eso digo que no se como se puede prohibir una religión.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_74_01,"Ahora bien, es algo deseable.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_74_02,Que impilicaciones tendria.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_74_03,La sociologia y la neurologia no tiene respuesas concluyentes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_74_04,Pero nos acercan a ella.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_74_05,La religión nos da fantasmas y cuentos chinos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_75_01,"Una cosa es prohibir el nazismo, y otra el nacionalismo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_75_02,"Una cosa es prohibir el yihadismo, y otra la religión musulmana.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_75_03,"La inmensa mayoría de los nacionalistas no son peligrosos nazis, y la inmensa mayoría de los musulmanes no son peligrosos yihadistas.",0,1,0,0,0.2689,0,1,0,0,0.2689
d_76_01,"A mi lo que me choca: ""El enfrentamiento entre dos grupos en la mezquita de Ripoll que frecuentaban los j?venes autores de los atentados de Barcelona y Cambrils provocó hace meses la llegada de un nuevo imán para, en principio, poner orden y apaciguar el ambiente.""",0,0,0,0,0.0474,0,0,0,0,0.0474
d_76_02,"Llegó, dice... quien los manda? quien es su ""jefe""?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_76_03,"Hay una estructura conocida de imanes, que decida mandar a un salafista a un sitio determinado?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_76_04,"Alguien a quien pedir responsabilidades, como un cardenal en la iglesia católica o algo?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_76_05,Hasta que no hagan sus estructuras transparentes poco caso hará de que la mayoría de musulmanes quieren la paz.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_76_06,"Para mi son tibios, eso es lo peor.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_76_07,Si lucharan contra esta mierda exigirían transparencia y claridad.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_77_01,No es verdad. En proporción a la población hay muchos más atentados en Israel que en cualquier país europeo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_78_01,Entregarnos solo a una fuente de conocimiento nos condena a una vision incompleta.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_78_02,La ciencia por si sola no es suficiente.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_78_03,La religion por si sola tampoco.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_78_04,"Y si, la religion ha traido mucho males tal como tu dices, por culpa de lideres que la han usado para sus propios beneficios.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_78_05,La leccion deberia ser no fiarse de lideres salvadores y buscar consenso dentro de la diversidad.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_78_06,"Y mientras que la ciencia deberia pesar mas en la toma de decisiones, hay que tener en cuenta otros elementos?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_79_01,"es que el Islam (el Corán) es, en esencia, el discurso del odio.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_79_02,Predicar el Islam es predicar el odio.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_79_03,No hay Islam radical o moderado.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_79_04,El propio Corán es un manual del yihadista.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_79_05,Este video sobre una charla resume bastante bien lo que quiero decir:,0,0,0,0,0.0474,0,0,0,0,0.0474
d_80_01,No hay Islam radical o moderado.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_80_02,Y yo no he afirmado lo contrario ni he realizado una defensa del Islam.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_80_03,"Sólo pregunto como haces para ""prohibir el Islam"" porque está en mi el desconfiar de las ""soluciones sencillas"" para problemas complejos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_80_04,A las ideas os recuerdo que no se las puede meter en la cárcel.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_80_05,Sólo se las puede combatir a través de otras ideas más convincentes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_81_01,Es que hay que ser muy facha o muy descerebrado para justificar la ilegalización de toda una religión de millones de personas por los crímenes de unos pocos radicales pirados.,0,1,0,0,0.2689,0,1,0,0,0.2689
d_82_01,"no he insinuado que hayas realizado defensa alguna del Islam, y no he interpretado tu comentario de esa forma.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_82_02,"Me refiero a que el salafismo o el wahabismo, que es lo que se trata de se?alar como ""Islam radical"" no es más que otra interpretación más, y como ellos mismos señalan, más integra del Corán y los hadices.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_82_03,"Pero que todas esas interpretaciones beben de una misma fuente, que es el verdadero radicalismo, el discurso del odio.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_82_04,Y no creo que se pueda prohibir.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_83_01,"Vale, disculpa si he malinterpretado el comentario.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_83_02,Que quede claro que lejos de mi está el hacer defensa de ideas tan retrógradas como las que manifiestan.,1,1,1,1,0.9526,1,0,0,0,0.2689
d_83_03,"Pero que eso de prohibir un credo y decirle a una persona que no puede creer en Alá, Dios o la virgen es imposible a la vez que seguramente contraproducente.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_83_04,"Ni un duro de dinero público, ni permitir que se impongan sus absurdas normas en la sociedad y meter en la cárcel a todo aquel que realice un discurso de odio si son medidas posibles y efectivas.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_83_05,"Pero son medidas que no atacan directamente a una religión, sino comportamientos punibles en cualquier ámbito.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_84_01,Ya me dirás tú qué nombre hay que poner a alguien que quiere criminalizar a millones de inocentes.,0,1,0,0,0.2689,0,1,0,0,0.2689
d_84_02,"¿Tú los llamarías ""inteligentes"", o ""defensores de la libertad y los derechos humanos""?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_84_03,"Pues tú mismo. Para mí eso es cosa de descerebrados más que de fachas, pero de todas formas ambos términos son muy similares; y tal vez no te guste porque te sientes identificado en parte.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_84_04,"No sé, ya me dirás.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_85_01,"no hable de imponer el ateísmo, ni cualquier otro ismo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_85_02,Pero de que cualquier religión que predique algo que se salga de la ley sea implacablemente castigado,0,0,0,0,0.0474,0,0,0,0,0.0474
d_86_01,no me siento identificado en nada.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_86_02,Tú te has montado esa película.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_86_03,Yo solo te he agradecido ya que tu comentario viene muy bien para ilustrar lo que decía originalmente.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_86_04,"Y no voy a entrar a discutir otra vez lo mismo una vez y otra y otra y otra, lo siento pero lo que argumentas ya ha sido contestado demasiadas veces.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_86_05,"Si no tira de historial y ahi tienes mis opiniones y la tuya pues no mebhace ver nada nuevo, es siempre lo mismo (por ambas partes, no es nada personal).",0,0,0,0,0.0474,0,0,0,0,0.0474
d_86_06,Ten un buen dia.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_87_01,La ciencia por si sola no es suficiente.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_87_02,Se basta y se sobra para entender el universo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_87_03,La religion por si sola tampoco.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_87_04,La religión para los libros de historia. Punto.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_88_01,Manipular es hacer creer que hay una corriente católica que incita a matar a alguien cuando no es así.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_88_02,Manipular es obviar que hay una corriente (vamos a dejarlo as?) salafista que sí arenga e incita a matar infieles no musulmanes.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_88_03,"Y el despiporre de la manipulación es decir o insunuar que ""Si es que los unos son iguales a los otros.""",0,0,0,0,0.0474,0,0,0,0,0.0474
d_89_01,OK. Yo seguiré llamando fachas o descerebrados a los que defienden ideas fachas o descerebradas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_89_02,"Creo que es lo más apropiado, llamar a las cosas por su nombre, aunque a otros les moleste.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_90_01,"Mahometanos radicales hacen su parte del trabajo, y mahometanos moderados el suyo.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_90_02,"Al fin al cabo se trata de conseguir con bomba lo que no se pueda con palabras, y con palabras lo que no se consiga con bomba",1,1,1,1,0.9526,1,0,1,1,0.7311
d_90_03,... por tanto no hay que dejar que nos impongan ni moderados ni radicales,1,1,1,1,0.9526,1,1,1,1,0.9526
d_91_01,y una manifestación de taxistas también.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_91_02,¿Quieres prohibir derechos a quien a TI no te gustan?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_92_01,"y es que al iman de Ripoll como a los demas, mayormente le pagan el sueldo los ""mahometanos moderaos""",1,0,0,0,0.2689,1,0,0,0,0.2689
d_93_01,No expulsaría a nadie que esté dispuesto a vivir aquí acordé a nuestra civilización occidental.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_93_02,"De burkas, velos, sacrificios de cordero, menús especiales , horas de rezo, mezquitas y demás, aquí no tienen sitio para mí.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_94_01,"Las raíces de nuestra civilización no son cristianas, son grecorromanas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_94_02,"Es por ello que nuestro sistema legal, por ejemplo, está basado en principios independientes de libros de fantasía, al contrario de lo que sucede en la gran mayoría de países musulmanes.",1,0,0,0,0.2689,0,0,0,0,0.0474
d_94_03,"Pero es hora de entender que si Europa está por encima moral y culturalmente no es gracias al cristianismo, sino gracias precisamente a habernos librado de él y de su influencia político-social.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_95_01,"Pues lo dicho, tu con tu convencimiento y sin aprender nada de lo observado en la historia y a confiar ciegamente en lo que tu crees correcto, hasta que se demuestre lo contrario.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_96_01,"No, la ciencia demuestra.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_96_02,Es la religión la que debe aportar pruebas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_97_01,Tu obsesion maniquea de la que Ciencia es maravillosa y no esta sujeta a manipulacion.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_97_02,Como ateo que soy sinceramente me preocupa que no veas como la ciencia ha dado terribles respuestas y se ha utilizado para decisiones aterradoras.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_98_01,¿cómo vas a combatir la violencia del estado?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_98_02,"La violencia no lleva a nada bueno, pero a veces, lamentablemente, es necesaria.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_99_01,"habrá que ver si se confirma si era el imán, pero si asi resulta la solucion es sencilla, no se como se decide quien está al frente de una mezquita o no, pero si es una organización o algo asi acabar con ella, echarla de todas las mezquitas o disolverla, cortar el dinero que tengan y sobre todo, los vinculos y financiacion que tengan desde ya sabemos donde, y no estoy señalando a Arabia Saudí, Qatar.... que va",1,1,1,1,0.9526,0,1,1,1,0.7311
d_100_01,"Aparte de que se construirían mezquitas en la clandestinidad, dificultando más aún la vigilancia.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_101_01,"Si vas a prohibir cosas que generan fanatismo, habría que prohibir también el futbol y la política.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_101_02,No tiene sentido.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_102_01,"Es un buen ejemplo porque allí nunca tienen atentados, ejem...",0,1,0,0,0.2689,0,1,0,0,0.2689
d_103_01,Precisamente se dedican a discutir constantemente.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_103_02,"Lo que quería Lutero, que cada uno conociera la Bíblia para argumentar, lo tienen desde siempre.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_103_03,"Y para cada tema se puede argumentar una cosa o su contrario, todo basado en el Corán y la Sunna.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_103_04,"Los terroristas no suelen haber estudiado mucho la religión, y en el caso de Barcelona, segurísimo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_103_05,"Quienes les convencen juegan con sus debilidades, siempre enontrarán algo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_104_01,la religión es mas bien una prueba de la ineficiencia de la evolución a corto plazo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_104_02,El pensamiento místico- religioso era necesario para intentar comprender el mundo y nuestros cerebros y cultura recién empezamos a quitarnos este polvo de encima,0,0,0,0,0.0474,0,0,0,0,0.0474
d_105_01,hay toda una serie de medias perfectamente aplicables HOY pero no las van a hacer.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_105_02,Ya comenté algo similar en un hilo anterior.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_105_03,"Por otro lado se supone que Trump ha acabado con lo de enviar armas y dinero a los ""rebeldes moderados"" aunque sigue haciéndolo con las SDF.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_105_04,"Pero bueno, yo no me lo creo del todo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_106_01,En mi ciudad también cortan algunas calles cuando hay un partido de fútbol importante...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_106_02,vamos que intentais justificar cada cosa...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_107_01,"Que si que los nazis están encantados de que se prohíba el nazismo, y los cristianos el cristianismo...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_107_02,yo ya no se que fumais algunos...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_108_01,¿Cuanta gente conoces que vaya a la iglesia asiduamente y que no este medio chiflada también? ? Yo poca...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_108_02,afortunadamente el discurso cristiano es bien diferente y es otro tipo de locura.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_109_01,"libre eres, igual que el resto lo será de sacar conclusiones.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_110_01,Se sabe que los sermones de los imanes son para manipular a los fieles.,1,0,0,0,0.2689,0,1,0,0,0.2689
d_110_02,Dicen lo que les conviene sabiendo que su audiencia en gran parte carece de la más elemental cultura.,1,1,1,1,0.9526,1,0,0,0,0.2689
d_110_03,Estaría bien que ahora los periodistas fueran capaces de sacar la sarta de mentiras que deben estar diciendo en las mezquitas estos días.,1,0,0,0,0.2689,0,0,0,0,0.0474
d_110_04,Cualquier mezquita.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_110_05,"Si son como las que decían en los atentados de Atocha, te digo yo que nos echábamos todos a temblar y que este mensaje que estás leyendo, que puede parecer un poco heterodoxo, lo verías como tibio o incluso demasiado comedido.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_111_01,Tú no te has enterado de que la policía persigue a un imán y a un grupo de personas que se reunían en una mezquita ?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_111_02,La de tonterías que hay que leer.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_112_01,"No te has enterado, ni los nazis, ni los cristianos ni los musulmanes...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_112_02,Los que estarían encantados son los terroristas porque se sumarían miles a la causa.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_113_01,"cuando yo digo eso, casi todo el mundo me lo aplaude; cuando matizo que el islam también está incluído, entonces las caras cambian.",0,0,0,0,0.0474,0,0,0,0,0.0474
