id,text,stereotype_a1
s_2738,Algo habrá hecho Yolanda Díaz si esa reforma laboral es de 2012 y es casi nueve años después y bajo su amparo cuando empieza a 'funcionar'.,0
s_1,"El PSOE recuperará la ""sanidad universal"" y obligará a los españoles a pagar la sanidad a los inmigrantes ilegales URL",1
s_1248,"No! Si eso, sacamos a ala en procesión, no te jode! A mi me parece racista el ramadán, lo quitamos y punto",1
s_941,Que se vaya por donde ha venido,1
s_1172,Pa tu casa moreno,1
s_2702,Los datos son de meses top en prácticamente todos los sectores y respecto al SMI este lunes hablé con 2 Gerentes de PYMES  en concreto PE y ambos me transmitieron su preocupación por que esos 15€ suponen + de 150€ de incremento por empleado.,0
s_273,"Los españoles, estarán obligados por Ley a pagar la Sanidad de los inmigrantes ilegales URL vía @user y seguimos alimentando el efecto llamada...",1
s_2071,"Porque?
1,2,3,4,5,6. Intervencionismo estatal y gobiernos del PSOE",0
s_2070,"Pero a esta clase de soplapollas ni les contestéis, o de verdad son retrasados mentales que se comerían la mierda de cualquier político de derechas o son bots que están para precisamente dar estos mensajes populistas y engañar a la gente.",0
s_1536,Q se vaya a su pais si no quiere Reyes!!! Gilipollas,1
s_2121,"También es bueno recordar el tiempo que tardó el gobierno popular en ""la recuperación"" más de 6-7 años
Yolanda y su equipo en menos de un año lo tenían controlado sabiendo que una pandemia es mucho más complejo.",0
s_3977,"Las estadísticas oficiales son que los inmigrantes son el 10% de la población cometen más del 30% de agresiones totales, es decir, el índice de mantratadores extrangeros es de más del triple que de maltratadores españoles.

Malnacidos todos, pero los números son los que son.",1
s_2853,"Cuando algo funciona como la ley laboral actual mejor no tocarlas, porque cuando tocáis algo normalmente el resultado es nefasto o nulo! Así que gracias a la reforma laboral de la derecha se ha recuperado empleo, que por cierto ya existía prepandemia",0
s_3579,"Estos gobernantes que demuestran un profundo odio a la población que gobiernan, la cárcel es poco ante tanta irresponsabilidad.",0
s_1297,"Más Racistas que sois vosotros imposible, y si no te gusta nuestras costumbres vete a tomar por culo a tu país. Y deja de cobrar de los Españoles, que tu llegastes ilegal y aun eres ilegal.",1
s_4005,"3.4 LA LEY q nos llega
""9años por 9meses.
Barato, barato.
Eso si, todo muy progresista""
---------------
Hace 9 meses fue condenado a 9 años de prisión por sedición. Hoy ya puede pasearse por la calle, participar en mítines y gritar ""lo volveremos a hacer"".
URL",0
s_806,"- Acosar a MENAS
- Echar mierda a inmigrantes ilegales
- Quejarse de sacar a un dictador del valle de los caidos
- Usar muertes para conseguir votos
- Encubrir delitos que, si fuera de alguien de izquierda, pedirian carcel
- Pedir que se acabe la libertad de expresión en cataluña",1
s_873,"No he dicho eso, no he dicho que absolutamente todo el mundo que no lleve mascarilla es terrorista, he dicho que todo el que atente de forma consciente contra la sanidad pública promoviendo activamente conductas como las que se promovieron en la concentración, son terroristas.",0
s_937,¿De donde viene este señor que nos va a dar lecciones de democracia? En España ya no cabía un tonto más y nos tuvieron que mandar a este.,0
s_155,"Sanidad universal la han tenido siempre. A nadie se le niega la atención en las Urgencias de ningún hospital. Lo de la tarjeta sanitaria, ya veremos qué dice Europa. Darla en España, o en Italia o Portugal, tiene implicaciones para el resto de Estados miembros. Caos y demagogia.",0
s_2193,Porque entonces no seguiría su rutina de mentiras y contradiciones,0
s_1177,"En España no somos racistas con nadie, solo que no nos gustan los tontos. Seas tú, el que vive en Galapagar, o el que viaja en Falcon",0
s_365,"El problema es que tributa en Andorra pero dispone de los servicios de España como la sanidad pública, algo que se paga con impuestos de España, es decir, tributando fuera está teniendo sanidad gratis (entre muchas otras cosas).",0
s_2637,"Esas cifras son como el recuento de votos en comicios de Soros, no se las cree nadie, entre otras cosas porque son mentira. Ahora bien, si meten a las personas desempleadas que hacen cursillos y a los inmigrantes sin papeles con pagas, entonces sí. Todo tiene su "" con que "".",1
s_497,"“Un cuarto de siglo de gobiernos de la derecha han convertido Madrid en la comunidad que menos invierte en sanidad y educación, la que más impuestos perdona a los más ricos y la que agrupa más casos de corrupción”

El régimen de Madrid @user  URL",0
s_3225,"48...
Estudié en una época muy cerrada",0
s_3453,"Tú sigue defendiendo ese discurso. Ojalá cuando llegue el día en el que tengas que emigrar huyendo de una guerra o de la pobreza no te dejen salir de tu querido país.
No eres más que un enchufado intentando llamar la atención porque en el PP no le hicieron caso.",1
s_1765,Por fin una ministra que hace excelentemente su trabajo. Muchas gracias. ✊,0
s_736,"Y donde están esas dichas ong??
Escondidas esperando la subvención??",0
s_3851,"Las víctimas extranjeras ocupan el 43,2% del total de asesinadas por sus parejas en 2016  URL #existen",1
s_2753,"En cualquier caso, NI MUCHO MENOS ES GRACIAS A TU TRABAJO, PERLA.
En caso de que sea cierto!!!",0
s_3305,No se le podría inhabilitar por estar de atar? Tendría validez la firma de una persona que no está en su sano juicio ?,0
s_987,"Haga usted lo que quiera. Pero los RRMM no se tocan, ni las Navidades.",0
s_4036,"19.32bis CATALUÑA orden publico
Inmigrante argelino ilegal le amputa la mano con un machete a un español que intentaba impedir el robo a un turista.
El argelino recibía ayudas sociales y estaba de okupa en el distrito de Poblesec.
Si importas África obtienes África.
(@user )",1
s_2049,"Por qué?
1. Modelo productivo
2. Salarios acordes
3. Inversión empresarial en formación, procesos, equipos
4. No hay tapón legal a la pymes al llegar a 50 trabajdores (y que la CEOE NO queire quitar)
5. Cumplimentos legales en las empresas.
6. No hay la fuga de cerebros de aquí",0
s_2974,Se estan arreglando en todo caso,0
s_3413,Los progres se han unido para acabar con todo e imponer la dictadura del progretariado.Y ya llevan tiempo haciéndolo.,0
s_939,Entrá legalmente y después hablamos.,1
s_3888,Derechos laborales y de extranjería de las mujeres víctimas de #violenciadegénero URL,0
s_2851,"Tú tranqui chata, una mentira muchas veces repetidas, a lis tontis les parece verdad. Sigue sigue",0
s_4095,"5.63 INMIGRACION
""A Ceuta,Melilla cada 2 por 3.A Gibraltar,NI UNO,q se sepa.
¿Porque?
---
A Melilla en 24 horas, más de 600 marroquíes han intentado entrar.1 centenar lo han logrado.
📹 Y la @user, está vendida en nuestras fronteras.
(@user )
URL",1
s_2010,Que re refieres a los que están en erte y trabajando 8 h diarias,0
s_3006,"Otro gilipollas.  Contigo van 33.

A tomar por culo. Payaso",0
s_800,"he dicho yo que considero que no? No inventes, nazi",0
s_3127,Su Pionera Ley Rider de momento no an contratado a ningún trabajador al contrario an empeorado las condiciones de trabajo y las empresas se marchan de España gracIas a su mafia.,0
s_2980,"Vamos, que te jode mucho que haya datos positivos",0
s_498,"Me parece estupendo que perdone impuestos, deberían suprimirse la mayoría. La sanidad y la educación, para quien contribuya. Hasta los cojones de trabajar para pagar la vida de inmigrantes ilegales, okupas y demás gentuza. Para corrupción... Andalucía.",1
s_2464,Hay que ser tonto para votar a una persona que no sabe ni hablar...,0
s_2644,"Igualmente puede tener hasta 40 años y todo.
Pero mentalmente, no suelen pasar de 15 añitos.
Por eso, Sanchinflas y la casta podemita se dirige a su rebaño como quien le habla a una auténtica borregada.",0
s_1655,Bésame el culo,0
s_1226,Que te jodan sería la frase más correcta para el infraser este que tenía que estar fuera de España o en la cárcel por vender falsificaciones?,1
s_617,"O te piensas que los que están aquí la mayoría son mujeres y niños?? Son chavales jóvenes que vienen a por una vida mejor, dejando su país con menos mano de obra. Fomentar la inmigración ilegal sólo es un factor más que a la larga trae más Gaston innecesarios",1
s_2590,"¿Quién aplicó los ERTEs? También puedes dinamizar los 50.000 Riders y los 80.000 temporeros regularizados, si ves que hay poco dinamismo... 🤣",0
s_510,"Qué parte del hilo te has perdido? Una farmacéutica por vocación, en contra de la sanidad pública universal??
URL",0
s_2387,"Y gracias a vuestra gestión de Gobierno @user también aumenta de manera alarmante el número de españoles OKUPADOS, hace unos meses eran 120.000 las viviendas usurpadas a sus propietarios.
URGE #leyantiocupas YA‼

@user @user @user @user",0
s_1520,"Justamente por ser democrático tienen cabida todas las culturas y sus manifestaciones. Hasta los tontos pueden decir tonterías, mira si somos democráticos y pacientes.",0
s_2533,No pasa nada. ¡Qué no cunda el pánico! D. Pedro y su excelente equipo de ministros y asesores tendrá la solución a todos nuestros problemas.,0
s_3115,"Éxito total ¿verdad Yolanda? La mayoría de puestos de trabajo son en la Administración, que no son productivos y que disparan el gasto público.
Eso sí, los sindicatos estarán encantados con lo que les dais y os servirán fielmente, no os darán problemas.",0
s_3972,"Ya, pero Aquí estamos hablando de ellos",0
s_3649,"Muy bien dicho. Estamos contigo @user continúa llevando @user por esta senda. Vamos a reconquistar España.
#Voxactua #VoxavanzaentodaEspaña
#EspañaViva",0
s_2939,Yo conozco funcionarios axfixiados de trabajo y haciendo el que deberían hacer más personas. Un claro ejemplo son las aulas masificadas en centros escolares públicos o grupos policiales bajo mínimos en el Campo de Gibraltar o Costa del Sol. Pero los funcionarios son muy malos.,0
s_1949,"A la patronal le molesta muchisimo que por primera vez en la historia de España Yolanda Diaz haga protagonistas a los sindicatos de trabajadores que luchan por la clase obrera en la reforma laboral.

Es demasiado bueno para la gente y poco para los explotadores.",0
s_369,Como entiendas igual de bien el programa de Vox...,0
s_4067,"5.43 INMIGRACIÓN
""La inmigración desordenada es la rendija por donde entran"".
----------------
Detenidos dos jóvenes llegados en patera por robos con fuerza en Palma URL",1
s_1338,"Hay que darle las gracias a este hombre.
Cuentas más bobadas dicen, más de cargan a Podemos. Y eso es bueno para España.",0
s_3117,"Pero Yoli Louis Vuitton , si los datos marchan tan  bien y rompemos recorda de empleo, ¿ por qué no dejáis de subir impuestos? Pagaremos peajes, subida d cuota de autónomos..... llego el momento de bajar impuestos a los pobres. Bajada del IVA.",0
s_673,Se dirigen a la gente como si fuera imbécil. URL,0
s_4130,"5.61.1 INMIGRACION
""Como tratan a la GC q es mandada a la Palma(por el volcan).
---------
@user dónde les están alojando a los que llegan de refuerzo a Canarias.

Abajo los inmigrantes ilegales en uno de los hoteles de lujo de las islas
(@user) URL",1
s_2236,Y porque solo pones la notica donde salen inmigrantes ? Yo sé la respuesta pero a ver qué dices tú,0
s_584,Por qué?? Básicamente la sanidad pública ayuda a que viva la gente con mejor calidad de vida y el centro taurino sirve para que ciertos animales mueran por diversión del ser humano. Escribes muy bien para ser tan tonta ...,0
s_567,"Si se la pagamos a los inmigrantes ilegales, que violentan nuestras fronteras, como no se la vamos a pagar a ellos.
No ves que ya no se puede ser más tonto de lo que ya somos.
O si?????",1
s_3859,"RESIDENCIA POR CIRCUNSTANCIAS EXCEPCIONALES, MUJERES EXTRANJERAS VÍCTIMAS DE VIOLENCIA DE GÉNERO. URL ➜ Te Asesoramos ☑",0
s_3132,Que mire a ver el risto si su hija es de el y no de otro! Retrasado!,0
s_3399,"Lo que ha firmado Pedro sánchez lo ha hecho a título particular. No tiene ninguna autorización, ningún mandato para ello. Es más, seguro que va en contra de algún articulo de neustar constitución.",0
s_305,"no destine mas recursos para estos inmigrantes ilegales, ni dinero ni sanidad y guardalos para la gente de aquí, que hay muchas familias que estan muy mal tanto de dinero como de trabajo, cuando aqui no halla paro ni saturación en la sanidad entonces que vengan de fuera.",1
s_2282,Noticia tremenda. Parados y vagos subvencionados y empresarios sin trabajadores,0
s_896,"Este chico demuestra ser un ignorante. Y por cierto, vaya jeta,de vender cosas de forma ilegal, a político.",0
s_2962,Pura propaganda política... No más comentarios... URL,0
s_2960,"Leed, por el amor de Dios, que es gratis.

Captura de la noticia de El Mundo. Fuente: INE/EPA.

Menos hacer caso al imbécil de Eugenio y más ir a las puñeteras fuentes. URL",0
s_3252,"No digo que los que roban sean todos extranjeros pero si no acabamos con los que ya tenemos y le sumas los que vienen pues telita, y no todos los que vienen son mala gente por eso digo regular no prohibir que los comufanaticos se lían con los conceptos",0
s_2270,No entiendes absolutamentr nada de economía. Si quieres hacer las cosas bien empieza por hacer un diagnóstico y aplicar poñiticas como las que se aplican en paises que hacdn que la economía funcione. IRLANDA. Deja de masacrar a impuestos e incentiva la inversión. Lo demàs estafar,0
